,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,84歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女
92年,2127,1885,2975,2283,1167,909,1365,1408,1292,1450,1668,1576,374,430,369,398,498,558,760,1321,417,527,517,896,420,644,646,777,254,180,392,267,106,117,277,277,299,261,185,175,59,64,12,16,1641,1591,2324,2068,963,832,1028,1218,1013,1309,1305,1374,254,376,283,326,425,484,717,1028,359,447,458,750,403,510,537,638,218,166,326,215,66,111,254,269,258,241,145,162,53,72,8,13,1374,1318,1957,1826,839,678,817,1092,944,1219,984,1159,253,345,277,322,350,433,534,914,273,405,372,740,342,548,464,538,204,135,274,163,63,104,204,202,221,208,119,133,29,70,5,15,1093,1123,1636,1422,650,616,697,884,617,855,759,861,185,253,232,266,293,359,431,719,224,282,263,460,225,373,388,402,161,111,196,160,45,67,172,176,167,147,72,149,35,64,4,8
93年,2295,2066,3183,2685,1356,968,1499,1535,1395,1734,1922,1745,453,481,383,450,532,634,873,1350,420,609,549,975,511,702,763,864,300,230,432,299,109,159,329,296,407,282,212,196,63,88,8,7,1900,1710,2727,2115,1061,853,1208,1276,1131,1317,1491,1427,331,382,327,373,447,526,673,1209,368,465,455,812,373,571,566,694,221,164,345,233,94,105,238,246,263,245,161,164,49,62,11,16,1479,1444,2121,1897,854,757,924,1116,890,1171,1147,1223,213,343,252,293,379,451,622,930,324,409,395,654,336,443,469,574,192,148,297,201,57,105,228,243,223,214,130,144,48,69,8,11,1213,1180,1739,1655,748,611,727,971,820,1101,856,1041,229,295,246,288,300,378,454,805,228,354,324,651,295,490,386,466,183,119,237,146,54,91,169,188,191,184,101,118,27,68,4,12
94年,2718,2302,3670,3085,1624,1122,1814,1778,1703,2053,2294,2158,424,543,432,457,595,732,1004,1523,539,685,677,1107,649,894,826,975,320,250,468,322,120,167,418,346,463,324,267,289,84,122,6,2,2063,1885,2885,2484,1217,888,1334,1390,1207,1562,1699,1586,414,438,345,417,463,574,773,1226,369,548,481,860,457,633,669,783,266,201,372,275,99,146,295,272,351,262,184,183,62,86,7,7,1693,1561,2443,1955,955,772,1081,1147,985,1188,1310,1276,293,347,286,330,396,479,587,1101,309,423,392,738,327,509,491,613,196,148,304,217,84,94,211,225,229,226,146,146,47,58,10,16,1314,1319,1901,1729,756,694,795,979,753,1028,990,1085,189,310,227,261,324,397,534,849,266,370,333,571,280,393,412,509,161,134,265,180,55,91,201,215,184,196,116,130,41,63,5,10
95年,2979,2448,3971,3218,1695,1235,1954,1916,1695,2067,2290,2193,472,561,447,518,599,757,1082,1594,548,668,609,1048,614,854,873,1001,329,291,492,381,131,176,477,392,453,339,245,226,69,111,10,16,2478,2152,3381,2926,1476,1038,1610,1651,1506,1888,2067,1967,378,501,400,420,530,664,890,1401,484,627,588,1003,591,825,740,884,281,225,432,297,107,154,379,325,417,301,247,266,78,121,6,2,1880,1752,2658,2337,1073,819,1197,1275,1061,1438,1507,1436,361,394,309,385,411,515,673,1111,314,491,404,771,405,575,572,709,239,172,333,240,87,131,261,253,327,248,161,162,55,80,7,7,1525,1434,2249,1842,845,717,968,1013,843,1066,1163,1131,251,314,254,300,351,435,526,991,271,372,325,653,292,448,419,546,177,131,270,201,67,86,186,204,203,208,124,125,44,52,9,14
96年,2810,2497,3980,3326,1833,1252,1928,1813,1696,1983,2381,2182,456,595,507,565,595,757,1043,1623,573,700,644,1018,534,789,823,997,327,253,504,388,132,184,409,382,462,404,274,259,62,126,12,15,2706,2275,3617,2963,1483,1147,1737,1759,1477,1894,2018,1985,427,525,405,470,534,705,970,1451,480,607,547,962,538,788,757,896,280,266,415,347,120,166,425,356,403,303,222,208,61,110,8,15,2232,1968,3047,2677,1269,958,1428,1464,1308,1698,1834,1772,329,449,359,383,461,612,781,1265,414,568,505,921,515,750,611,797,239,206,366,266,90,142,335,297,363,275,227,239,74,116,6,2,1642,1560,2361,2109,901,734,1018,1136,897,1294,1292,1288,320,353,275,349,366,473,598,991,269,436,328,678,346,505,480,617,188,150,270,213,79,119,223,232,277,214,134,142,48,80,7,6
97年,3063,2737,4071,3560,2139,1358,2256,1896,1927,2265,2760,2441,513,566,545,553,650,750,1137,1628,549,710,768,1211,685,920,894,964,374,272,499,363,138,138,471,412,489,377,266,326,99,139,10,14,2569,2311,3607,3104,1662,1154,1732,1677,1523,1809,2131,1998,403,539,452,526,528,698,932,1493,519,634,574,918,476,739,725,898,291,234,438,350,119,173,357,347,428,368,259,236,59,121,11,15,2428,2070,3305,2719,1294,1061,1527,1597,1294,1714,1771,1779,366,472,357,426,488,648,837,1341,435,549,476,880,457,719,663,815,252,248,368,311,104,150,370,318,357,277,194,183,52,104,7,15,1981,1794,2741,2431,1148,877,1249,1329,1128,1526,1590,1572,289,392,307,349,402,546,692,1131,365,513,438,818,435,664,504,714,212,185,314,240,78,135,288,269,319,243,208,217,72,107,6,2
98年,3616,2966,4628,3969,2631,1495,2687,2201,2149,2246,3183,2646,592,610,613,614,706,919,1320,1859,676,793,758,1159,721,942,1065,1085,462,329,666,390,134,211,514,477,570,452,320,287,79,158,9,13,2805,2558,3691,3317,1927,1254,2033,1734,1703,2104,2447,2251,452,519,500,507,589,689,1011,1506,473,650,656,1105,606,850,808,862,322,239,450,329,121,132,418,379,444,350,241,298,86,134,7,13,2331,2134,3246,2845,1490,1065,1518,1529,1339,1666,1913,1816,354,486,410,466,469,641,835,1370,451,577,513,834,428,676,652,777,250,204,373,319,111,158,316,323,392,338,232,215,54,115,10,14,2200,1898,2963,2483,1159,966,1343,1434,1154,1557,1569,1611,323,427,313,392,431,586,715,1215,371,495,414,787,383,650,578,724,222,214,325,279,96,133,329,290,323,258,163,166,49,102,7,14
99年,3778,3256,4648,4070,2757,1622,2845,2407,2398,2648,3404,2801,665,737,682,693,816,930,1357,2047,735,908,941,1323,828,1144,1112,1187,426,330,661,471,156,182,540,495,593,415,355,327,66,165,9,17,3305,2771,4213,3694,2401,1403,2393,2008,1930,2067,2895,2423,524,567,549,567,653,850,1182,1714,606,734,688,1085,637,865,952,976,415,310,600,348,119,197,465,444,508,421,302,262,76,148,10,13,2545,2394,3315,3036,1731,1162,1820,1566,1492,1929,2192,2081,395,469,438,461,517,624,883,1371,415,580,565,1025,529,764,716,761,280,210,397,301,108,121,361,353,407,315,217,280,77,131,7,12,2086,1931,2919,2598,1300,975,1343,1389,1165,1487,1700,1639,297,444,373,420,414,598,720,1240,400,527,432,750,373,624,568,688,223,181,339,279,98,143,280,289,341,313,203,191,52,111,7,14
100年,3865,3442,4563,4177,2979,1630,2915,2521,2361,2617,3446,2798,689,672,723,678,879,947,1571,2152,837,866,1007,1531,835,1174,1143,1193,401,361,649,486,190,209,535,534,562,509,350,351,90,139,7,9,3432,3075,4239,3815,2491,1506,2586,2217,2131,2430,3067,2578,592,689,609,650,734,862,1226,1885,669,834,832,1225,745,1066,960,1056,380,298,596,434,140,167,484,455,546,397,334,298,65,160,7,15,3000,2570,3844,3433,2189,1294,2146,1851,1683,1886,2579,2221,464,521,491,515,562,772,1053,1559,518,664,594,1003,572,790,819,867,353,265,529,315,98,177,416,405,452,391,273,245,73,145,10,12,2315,2190,2972,2795,1538,1061,1616,1408,1301,1724,1912,1885,342,416,386,418,456,553,792,1248,368,517,485,932,465,675,618,663,249,188,352,267,98,107,318,315,376,277,190,250,73,135,6,12
