,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,40歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女
92年,33025,35406,21758,24990,16674,16506,21945,23223,16595,15763,23749,23127,4073,3569,4268,3648,5006,4215,11146,9741,4944,4155,6678,4857,5362,3852,8003,6706,2352,1811,3072,2539,766,575,3664,3415,3441,3310,2273,2417,466,370,101,52,32540,34591,21604,24486,16240,16118,21847,22368,16669,15886,23745,23195,3897,3550,4131,3436,4843,4011,10884,9634,4763,4153,6566,4791,5256,3817,7968,6917,2192,1732,3007,2604,765,641,3615,3458,3432,3323,2201,2274,489,354,94,50,32012,33870,21537,24060,15333,15406,21101,21984,17002,16003,23472,23265,3948,3551,3933,3389,4882,4128,11000,9588,4692,4108,6381,4626,5271,3815,7848,6976,2193,1621,3006,2735,790,653,3608,3359,3182,3160,2222,2221,448,304,78,69,31964,33808,22060,24477,15202,14978,21249,21301,16450,15761,23102,23185,3823,3576,4056,3217,4789,3901,10562,9471,4673,3972,6148,4593,5083,3756,7808,6777,2022,1665,2892,2593,737,647,3492,3416,3194,3223,2174,2193,496,393,106,50
93年,32260,34491,21414,24355,16536,16471,21796,23192,16352,15788,23662,22837,3973,3570,4263,3542,4762,3947,10771,9589,4735,3920,6594,4524,5264,3600,8016,6843,2287,1640,2999,2544,778,617,3637,3392,3381,3263,2186,2259,598,443,91,58,32974,35374,21608,24875,16728,16589,21874,23232,16548,15733,23633,23111,4056,3558,4284,3676,4976,4191,11042,9733,4897,4119,6649,4823,5305,3823,7932,6685,2330,1791,3030,2524,772,576,3646,3413,3427,3305,2252,2416,529,403,126,54,32445,34624,21443,24260,16288,16181,21804,22338,16620,15848,23600,23198,3872,3555,4156,3466,4815,3995,10837,9592,4730,4160,6478,4744,5196,3816,7881,6885,2153,1715,2969,2609,762,648,3596,3444,3406,3297,2207,2249,548,391,108,54,31943,33926,21396,23836,15370,15457,21059,21961,16913,15989,23294,23229,3925,3541,3957,3409,4864,4125,10917,9554,4662,4102,6301,4622,5237,3807,7823,6937,2151,1606,2971,2720,793,657,3589,3357,3148,3149,2208,2224,502,343,85,73
94年,31612,33842,20554,23819,16771,16848,21495,22466,15754,15268,23116,22369,3815,3412,4325,3747,4627,3810,10345,9203,4557,3858,6363,4672,5139,3629,7621,6710,2206,1670,3007,2559,782,607,3494,3352,3397,3315,2120,2328,681,439,119,74,32145,34373,21281,24377,16642,16543,21728,23189,16262,15802,23567,22749,3962,3575,4267,3553,4754,3937,10730,9570,4683,3927,6520,4504,5199,3632,7955,6814,2256,1648,2962,2547,796,627,3626,3353,3377,3260,2182,2262,688,504,110,65,32855,35338,21469,24798,16807,16686,21819,23203,16494,15711,23448,23040,4030,3550,4291,3712,4950,4193,10976,9730,4838,4110,6616,4840,5277,3845,7870,6688,2290,1808,2984,2521,777,593,3635,3388,3437,3301,2255,2410,627,441,145,62,32362,34594,21256,24118,16310,16191,21729,22282,16522,15864,23462,23180,3861,3553,4165,3500,4805,4002,10750,9580,4717,4163,6422,4738,5185,3865,7828,6889,2138,1711,2949,2618,768,653,3538,3421,3385,3277,2191,2228,626,450,125,71
95年,31291,33885,20425,23809,16762,17011,21620,23123,16055,15565,23524,23071,3931,3465,4359,3794,4684,3925,10710,9403,4602,3886,6865,4904,5158,3847,7942,6618,2284,1547,2895,2364,785,640,3418,3313,3382,3400,2387,2418,722,573,121,64,31573,33900,20699,23951,16838,16958,21474,22530,15687,15314,23029,22370,3777,3395,4347,3775,4596,3798,10290,9174,4495,3843,6298,4645,5041,3615,7596,6686,2152,1657,2973,2532,776,612,3443,3320,3381,3307,2122,2317,785,496,115,69,32166,34384,21353,24510,16666,16615,21732,23197,16196,15801,23435,22798,3933,3555,4271,3590,4738,3932,10655,9530,4651,3930,6457,4469,5161,3627,7853,6815,2210,1629,2950,2548,795,622,3562,3340,3366,3219,2169,2248,767,559,106,58,32758,35398,21533,24877,16859,16833,21769,23190,16431,15697,23336,23073,4007,3554,4303,3744,4910,4173,10925,9706,4801,4119,6552,4808,5242,3870,7817,6675,2241,1784,2959,2542,766,587,3588,3379,3432,3287,2252,2395,722,494,134,58
96年,29867,30818,19181,22918,15814,15985,20604,21801,14419,14260,22523,21415,3631,3227,4059,3596,4271,3568,9471,8563,4069,3542,5810,4076,4560,3360,7378,6150,2074,1651,2862,2377,803,617,3329,3114,3324,3202,2069,2225,686,483,95,51,31360,33888,20333,23770,16758,17066,21590,23159,16012,15583,23387,23048,3916,3461,4372,3809,4667,3930,10616,9376,4557,3875,6804,4921,5124,3836,7897,6577,2255,1537,2886,2347,794,652,3369,3302,3357,3403,2376,2430,784,619,122,62,31460,33895,20672,23891,16850,17022,21425,22516,15624,15296,22921,22373,3759,3405,4362,3784,4579,3802,10235,9165,4455,3843,6257,4627,5001,3639,7524,6640,2120,1653,2935,2540,775,605,3419,3295,3384,3314,2115,2319,848,535,122,75,32061,34434,21243,24369,16650,16698,21697,23193,16114,15769,23327,22768,3908,3565,4263,3610,4737,3918,10606,9514,4609,3937,6416,4465,5127,3623,7798,6809,2181,1629,2933,2548,819,626,3534,3322,3343,3204,2156,2243,843,605,103,58
97年,31113,32643,19749,23709,16773,16853,21498,22850,15207,14940,23349,22578,3799,3471,4385,3930,4558,3744,10048,8824,4455,3708,6150,4606,4770,3620,7611,6366,2029,1553,2847,2400,790,660,3358,3199,3521,3524,2141,2327,739,558,96,35,29844,30837,19127,22849,15828,15985,20568,21784,14362,14277,22428,21386,3649,3263,4056,3635,4238,3555,9426,8530,4041,3570,5773,4092,4533,3393,7309,6144,2054,1643,2854,2365,812,622,3306,3063,3323,3193,2045,2203,701,517,91,45,31274,33995,20277,23641,16756,17105,21535,23094,15974,15574,23275,23039,3917,3496,4349,3821,4659,3932,10574,9331,4508,3901,6774,4938,5097,3843,7849,6547,2210,1537,2862,2333,803,665,3333,3269,3343,3404,2369,2415,804,653,115,61,31348,34061,20569,23685,16849,17036,21355,22498,15550,15295,22813,22307,3760,3432,4391,3809,4556,3803,10175,9138,4454,3823,6233,4655,4961,3632,7460,6639,2104,1655,2925,2532,790,623,3388,3283,3375,3323,2119,2309,848,564,116,74
98年,31816,33041,19715,23745,17075,17176,21420,22666,14895,15038,22812,22694,3943,3412,4588,4062,4554,3890,9863,8880,4276,3740,6133,4581,4471,3558,7018,6448,2079,1584,2845,2486,781,634,3271,3252,3532,3779,2099,2394,864,632,100,55,31019,32865,19563,23536,16754,16933,21439,22866,15141,14939,23213,22674,3806,3484,4379,3939,4543,3769,9995,8810,4440,3723,6161,4623,4727,3634,7572,6378,2025,1582,2838,2430,820,686,3340,3211,3498,3521,2146,2344,812,666,99,35,29720,30933,19033,22771,15775,15997,20474,21723,14288,14293,22303,21364,3646,3281,4049,3627,4222,3572,9381,8552,4020,3579,5737,4134,4517,3409,7292,6168,2063,1659,2855,2373,840,644,3282,3063,3339,3206,2054,2196,741,621,97,50,31172,34065,20061,23482,16685,17166,21417,23074,15905,15584,23128,22957,3903,3510,4389,3868,4635,3930,10525,9343,4507,3893,6734,4974,5079,3865,7827,6586,2198,1565,2861,2332,828,686,3325,3267,3311,3422,2366,2393,858,786,114,65
99年,31967,32806,19668,23650,17062,17579,21021,22732,14467,14585,23333,22964,3694,3502,4618,4164,4456,3908,9653,8795,4000,3741,5863,4618,4521,3544,7080,6398,2093,1557,2781,2518,807,684,3120,3200,3604,3614,2095,2331,827,707,126,65,31760,33128,19783,23773,17129,17250,21374,22688,14858,15046,22698,22699,3919,3429,4571,4071,4535,3871,9768,8868,4226,3742,6081,4575,4438,3555,6928,6387,2071,1587,2828,2489,782,631,3211,3221,3525,3769,2077,2376,881,668,99,54,30933,33003,19584,23491,16773,16989,21357,22831,15084,14939,23115,22696,3804,3497,4332,3952,4534,3765,9928,8787,4406,3726,6107,4650,4679,3606,7491,6341,2026,1586,2826,2440,822,691,3298,3173,3489,3506,2121,2349,824,692,98,37,29681,31150,18980,22616,15843,16033,20431,21718,14261,14307,22173,21358,3634,3260,4026,3633,4199,3575,9322,8521,3995,3567,5700,4132,4504,3432,7199,6146,2036,1652,2812,2381,831,642,3259,3024,3306,3195,2038,2180,767,658,101,55
100年,31262,32056,19290,23051,16857,17024,20167,22088,14094,14167,22189,22513,3459,3304,4501,4241,4450,3693,9486,8722,3901,3493,5643,4569,4141,3604,6736,6165,1900,1684,2642,2463,776,674,3108,2958,3510,3715,1985,2299,840,793,111,62,31707,32808,19984,23720,16987,17590,20958,22783,14432,14566,23238,22945,3668,3509,4610,4172,4437,3899,9587,8753,3978,3740,5822,4613,4477,3532,7017,6357,2063,1565,2772,2535,794,684,3052,3176,3598,3608,2081,2309,882,756,122,62,31491,33111,19956,23747,17066,17277,21338,22687,14786,15063,22601,22689,3906,3435,4555,4080,4508,3879,9758,8848,4191,3734,6065,4556,4387,3564,6844,6357,2062,1587,2797,2474,778,645,3176,3179,3531,3754,2069,2359,926,738,97,56,30777,33017,19670,23427,16686,16998,21261,22823,15020,14905,22989,22691,3777,3478,4367,3977,4515,3771,9867,8759,4384,3726,6064,4646,4663,3594,7427,6343,1997,1594,2805,2430,815,696,3277,3166,3452,3492,2093,2339,873,768,92,40
