,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,20歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女
92年,32794,30903,19515,18863,15902,14772,22239,21097,15692,14811,22987,21810,3889,3788,3570,3484,4929,4592,12033,11899,4772,4344,6145,5747,4520,4169,7478,7093,2037,2020,3004,2756,746,660,3026,2885,3055,2861,2127,2100,575,542,61,48,35016,32924,20288,19544,16382,15670,23204,22322,16383,15718,24442,23364,4192,3938,3855,3665,5162,4828,12783,12218,4882,4594,6562,6059,4755,4451,7862,7465,2146,2064,3103,2905,742,712,3354,3112,3220,2947,2369,2203,561,487,97,67,35611,33913,20682,20157,16665,15884,23984,22466,17180,16176,25328,24140,4246,4115,3920,3695,5310,4916,13255,12317,4989,4774,6651,6368,4782,4729,8232,7926,2234,2004,3364,3046,793,800,3445,3215,3286,3157,2312,2360,556,529,84,64,35252,33383,20146,19805,15761,15709,23311,22573,16786,16144,25547,24408,4228,3911,3735,3666,5074,4820,13035,12512,4897,4598,6808,6646,4910,4693,8303,8021,2205,2060,3301,2879,825,785,3341,3148,3283,3034,2419,2182,503,501,79,62
93年,31720,29664,18800,17910,15327,14649,22054,20806,15430,14633,22177,20984,3710,3649,3562,3390,4710,4517,12015,11178,4398,4230,5838,5535,4421,4140,7223,6768,1919,1735,2811,2647,784,691,3053,2692,2933,2807,2186,2038,578,571,77,70,32941,31069,19232,18603,15954,14889,22247,21105,15672,14795,22964,21766,3880,3764,3578,3482,4922,4602,11996,11868,4773,4320,6137,5784,4518,4183,7454,7076,2021,1979,2993,2726,756,655,3015,2891,3032,2862,2114,2079,592,559,88,50,35109,33120,20104,19377,16490,15819,23203,22310,16359,15681,24449,23407,4178,3922,3861,3690,5162,4807,12761,12173,4879,4555,6560,6052,4752,4455,7824,7412,2129,2014,3073,2867,732,707,3361,3109,3207,2962,2360,2187,571,501,99,64,35812,34124,20473,19964,16813,16069,24006,22453,17158,16161,25302,24147,4208,4093,3940,3725,5288,4891,13232,12263,4944,4766,6609,6339,4804,4738,8201,7863,2218,1970,3340,3002,779,794,3447,3215,3276,3186,2275,2337,568,557,97,62
94年,29440,27793,17145,16740,14373,13454,20511,19608,14293,13573,20560,19169,3496,3322,3346,3143,4372,4150,11194,10395,4208,4023,5486,5231,4061,3827,6632,6417,1732,1629,2547,2370,645,628,2730,2648,2683,2558,1959,1903,551,549,81,54,31847,29794,18458,17661,15391,14752,22019,20819,15424,14629,22118,20947,3694,3648,3585,3432,4708,4497,12004,11178,4397,4197,5869,5531,4457,4182,7216,6785,1901,1729,2793,2596,784,705,3066,2679,2913,2819,2168,2027,609,612,94,76,33073,31292,19019,18425,16027,14993,22227,21122,15663,14788,22929,21745,3873,3740,3593,3528,4905,4575,11983,11816,4750,4289,6132,5783,4531,4205,7443,7076,2018,1970,2968,2713,762,653,3003,2897,3032,2867,2105,2084,624,605,99,52,35274,33382,19899,19212,16579,15954,23194,22410,16357,15665,24403,23383,4155,3889,3882,3768,5138,4799,12730,12115,4877,4514,6529,6051,4770,4482,7807,7374,2116,2003,3054,2833,726,724,3345,3103,3214,2979,2358,2181,604,554,111,74
95年,25880,24805,15114,14827,13022,12008,18474,17348,12657,11903,18044,16794,3235,2899,3124,2977,3874,3729,9958,9286,3727,3566,4864,4489,3583,3428,6054,5574,1623,1470,2315,2197,609,543,2534,2384,2534,2360,1710,1734,571,578,58,59,29512,27983,17076,16655,14489,13583,20558,19633,14267,13547,20545,19175,3478,3316,3359,3155,4352,4116,11133,10341,4187,4007,5465,5194,4069,3831,6580,6374,1718,1624,2525,2349,650,630,2723,2636,2678,2553,1941,1890,593,578,80,42,31948,30083,18419,17643,15503,14896,22086,20896,15431,14620,22168,20917,3667,3653,3608,3479,4699,4453,11964,11119,4372,4162,5832,5473,4435,4175,7171,6749,1883,1686,2759,2567,773,684,3049,2659,2907,2809,2151,2011,642,639,89,68,33176,31560,18946,18418,16211,15319,22271,21258,15648,14805,22959,21819,3854,3712,3620,3543,4885,4557,11933,11678,4717,4234,6128,5728,4513,4168,7353,6997,1961,1902,2946,2680,758,646,3019,2870,3024,2891,2104,2060,653,633,90,48
96年,27211,25545,15593,14681,13692,12727,19219,17916,13247,12379,18582,17253,3297,3127,3178,2957,4084,3808,10030,9105,3875,3584,4891,4625,3673,3568,6043,5759,1585,1339,2315,2092,612,596,2603,2424,2609,2405,1869,1720,592,578,56,54,25965,24957,14955,14678,13066,12079,18450,17345,12655,11894,18021,16798,3238,2904,3119,2986,3868,3720,9957,9257,3724,3549,4880,4491,3605,3411,6037,5577,1606,1466,2290,2173,615,548,2541,2373,2537,2375,1686,1730,598,605,69,51,29686,28211,16906,16475,14589,13648,20605,19688,14268,13551,20550,19169,3478,3302,3364,3154,4345,4116,11108,10323,4164,3981,5438,5159,4070,3805,6552,6340,1680,1596,2522,2337,659,635,2714,2652,2660,2558,1923,1889,628,599,76,40,32126,30332,18320,17559,15596,15043,22124,20984,15436,14611,22175,20965,3659,3642,3618,3508,4671,4448,11943,11084,4346,4161,5811,5459,4417,4169,7144,6728,1863,1656,2731,2548,777,705,3038,2677,2909,2817,2134,2017,668,672,90,69
97年,30234,28394,17066,16240,15441,14243,21331,19714,14681,13623,21029,19367,3693,3322,3600,3448,4422,4122,10754,9661,4149,3874,4951,4771,3930,3702,6789,6382,1649,1544,2451,2327,683,697,2990,2821,2903,2730,2015,1862,696,700,80,59,27362,25688,15428,14540,13755,12786,19202,17904,13237,12342,18564,17301,3287,3107,3181,2966,4080,3808,10027,9091,3858,3570,4880,4608,3671,3555,6019,5738,1572,1328,2307,2074,622,614,2594,2427,2599,2414,1840,1721,623,606,54,53,26076,25175,14813,14555,13139,12127,18501,17426,12643,11896,18014,16811,3245,2892,3139,2986,3860,3709,9916,9199,3710,3507,4842,4457,3587,3351,6021,5550,1597,1436,2292,2162,635,569,2539,2381,2531,2397,1683,1730,637,633,63,56,29869,28430,16763,16327,14651,13817,20599,19843,14251,13623,20534,19248,3465,3293,3378,3153,4326,4095,11085,10253,4127,3914,5385,5160,4055,3777,6552,6316,1693,1574,2509,2307,669,644,2713,2672,2671,2581,1901,1879,649,629,83,40
98年,27738,25698,15515,14518,14468,13232,19541,18056,13049,12093,18418,17367,3379,3190,3506,3242,4149,3903,9815,8841,3806,3475,4614,4138,3519,3349,5879,5790,1631,1394,2278,2220,610,725,2754,2469,2710,2530,1819,1730,746,709,68,59,30383,28509,16774,15994,15468,14253,21289,19645,14652,13583,20955,19371,3680,3319,3618,3480,4427,4115,10741,9614,4140,3900,4938,4788,3952,3727,6790,6375,1668,1552,2458,2318,726,743,2992,2812,2894,2735,2007,1842,774,788,81,56,27437,25833,15250,14370,13782,12833,19207,17905,13193,12331,18528,17292,3277,3110,3199,2977,4069,3801,9996,9067,3842,3566,4871,4585,3670,3563,6009,5694,1584,1317,2304,2063,672,628,2611,2420,2590,2440,1832,1715,708,672,69,49,26125,25366,14658,14421,13193,12226,18514,17429,12626,11947,17963,16852,3238,2915,3148,3018,3846,3698,9877,9245,3697,3485,4821,4452,3555,3329,6024,5554,1602,1430,2288,2145,678,610,2548,2395,2521,2443,1688,1716,698,691,64,61
99年,30410,27492,16841,15419,15944,14645,21030,19634,13851,13012,20429,18585,3662,3250,3920,3540,4384,4128,10444,9287,4013,3714,5048,4380,3876,3521,6293,6026,1633,1489,2448,2338,753,722,3010,2739,2968,2675,2011,1886,826,814,74,62,27868,25889,15337,14353,14603,13326,19528,18048,13057,12089,18450,17382,3362,3177,3497,3215,4148,3887,9766,8818,3768,3457,4599,4132,3494,3349,5852,5753,1610,1380,2265,2211,634,733,2743,2441,2689,2522,1799,1699,777,747,71,55,30551,28714,16655,15926,15620,14373,21332,19715,14649,13565,20927,19401,3667,3303,3628,3463,4415,4106,10689,9572,4117,3857,4887,4747,3940,3670,6749,6285,1653,1551,2429,2273,761,741,2974,2782,2875,2711,1967,1822,797,829,88,55,27618,25967,15136,14342,13896,12947,19239,17954,13161,12342,18519,17378,3283,3102,3189,2947,4057,3772,9953,9048,3807,3519,4826,4523,3638,3531,5971,5605,1575,1310,2271,2053,686,637,2606,2407,2583,2451,1824,1701,727,695,71,53
100年,28652,26045,15671,14311,15353,13948,20353,18647,13254,12205,19372,17640,3471,3216,3829,3453,4203,3847,9677,8816,3882,3531,4562,4225,3769,3474,6192,5698,1643,1469,2387,2273,764,750,2885,2629,2832,2624,1869,1711,837,913,89,53,30581,27619,16632,15307,15933,14654,21024,19683,13828,12997,20428,18573,3655,3238,3922,3539,4383,4105,10430,9240,4004,3680,5025,4345,3890,3525,6258,5991,1623,1459,2430,2316,771,735,3011,2707,2940,2677,1991,1874,877,881,77,61,27988,26035,15244,14304,14599,13363,19583,18084,13057,12096,18425,17400,3344,3161,3515,3234,4122,3887,9734,8770,3753,3415,4583,4113,3487,3321,5835,5692,1590,1363,2268,2193,659,679,2732,2423,2667,2509,1796,1690,806,795,79,53,30639,28891,16613,15993,15655,14365,21336,19777,14633,13520,20975,19401,3650,3277,3634,3459,4407,4111,10654,9526,4095,3812,4854,4703,3917,3620,6687,6231,1629,1544,2415,2255,767,715,2967,2733,2864,2721,1947,1834,844,873,100,58
