,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,76歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79歲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
　　　　,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女,新北市 / 男,新北市 / 女,臺北市 / 男,臺北市 / 女,桃園市 / 男,桃園市 / 女,臺中市 / 男,臺中市 / 女,臺南市 / 男,臺南市 / 女,高雄市 / 男,高雄市 / 女,宜蘭縣 / 男,宜蘭縣 / 女,新竹縣 / 男,新竹縣 / 女,苗栗縣 / 男,苗栗縣 / 女,彰化縣 / 男,彰化縣 / 女,南投縣 / 男,南投縣 / 女,雲林縣 / 男,雲林縣 / 女,嘉義縣 / 男,嘉義縣 / 女,屏東縣 / 男,屏東縣 / 女,臺東縣 / 男,臺東縣 / 女,花蓮縣 / 男,花蓮縣 / 女,澎湖縣 / 男,澎湖縣 / 女,基隆市 / 男,基隆市 / 女,新竹市 / 男,新竹市 / 女,嘉義市 / 男,嘉義市 / 女,金門縣 / 男,金門縣 / 女,連江縣 / 男,連江縣 / 女
92年,6407,4910,7396,5815,4996,2360,5082,3755,4349,4072,6281,4320,1242,1026,1216,966,1552,1458,2950,3156,1500,1353,1920,2368,1604,1781,2249,1950,811,586,1249,746,331,320,975,794,945,717,621,559,121,154,20,12,6120,4624,7233,5551,4549,2227,4765,3555,4158,3837,5857,4335,1149,1045,1015,970,1401,1348,2490,2897,1306,1295,1691,2031,1424,1644,2125,1904,768,516,1169,713,291,286,926,732,964,610,585,491,94,188,15,21,5534,4112,6876,5214,4081,2053,4321,3108,3472,3261,5275,3816,999,841,999,814,1174,1278,2269,2620,1130,1155,1347,1677,1216,1322,1860,1681,828,506,1122,591,234,280,820,689,910,602,489,413,110,175,17,15,4535,3702,5791,4553,3143,1762,3385,2627,3033,3107,4262,3439,801,791,799,744,1020,1051,1798,2177,874,979,1238,1702,1071,1252,1483,1477,608,410,822,515,229,197,737,586,726,540,419,423,117,160,11,16
93年,6682,5026,7546,6168,5350,2507,5332,3948,4762,4372,6600,4787,1231,1041,1303,1065,1589,1612,2907,3141,1481,1461,1949,2351,1691,1843,2391,2146,796,584,1173,756,325,298,948,860,895,747,589,571,138,205,20,18,6085,4767,7067,5683,4739,2291,4817,3636,4116,3919,5935,4160,1181,998,1173,943,1460,1391,2780,3043,1412,1302,1814,2269,1507,1722,2092,1865,749,557,1165,711,313,308,912,768,901,688,591,524,116,149,18,11,5792,4462,6943,5411,4322,2138,4484,3416,3908,3688,5472,4129,1070,1001,974,949,1313,1285,2332,2781,1212,1240,1593,1927,1337,1583,1974,1799,713,491,1087,685,273,271,871,705,902,588,558,464,95,186,16,21,5218,3901,6535,5037,3800,1982,4075,2994,3276,3112,4909,3642,943,800,939,780,1102,1237,2113,2527,1036,1106,1235,1596,1131,1257,1729,1583,760,480,1051,554,215,271,772,652,842,595,463,392,104,174,16,15
94年,6732,5100,7466,6194,5357,2678,5174,4273,4791,4534,6443,4857,1250,1166,1271,1083,1694,1665,2981,3342,1504,1508,2010,2430,1761,1929,2473,2389,822,655,1096,802,344,336,969,794,938,785,590,636,136,207,21,20,6388,4847,7191,5992,5105,2453,5044,3804,4510,4203,6277,4636,1158,1008,1256,1030,1494,1548,2763,3022,1409,1415,1836,2238,1574,1769,2245,2050,742,555,1089,712,302,285,906,818,862,729,571,555,138,204,20,18,5770,4587,6759,5489,4485,2215,4591,3498,3896,3766,5547,4016,1106,959,1114,909,1379,1348,2623,2908,1362,1236,1681,2179,1383,1652,1948,1776,684,529,1087,686,295,289,870,739,847,662,560,497,114,149,17,11,5422,4258,6567,5234,4034,2070,4193,3260,3631,3528,5148,3929,1012,955,929,914,1248,1233,2170,2678,1128,1183,1464,1840,1245,1526,1827,1700,646,461,1019,657,251,257,824,674,841,555,523,444,100,180,15,19
95年,6897,5324,7533,6415,5244,2778,5383,4348,4913,4991,6583,5221,1362,1231,1340,1150,1636,1609,3187,3546,1533,1606,2111,2618,1851,2106,2555,2424,748,613,1115,841,364,328,896,853,891,762,638,632,186,198,14,26,6427,4969,7195,6087,5117,2611,4959,4135,4543,4368,6131,4681,1189,1126,1221,1052,1597,1618,2844,3229,1415,1451,1886,2343,1662,1870,2348,2287,769,628,1029,775,332,324,926,767,892,764,562,614,138,207,21,19,6090,4701,6901,5874,4836,2385,4778,3707,4236,4022,5915,4452,1111,976,1189,997,1411,1480,2598,2893,1331,1367,1716,2138,1475,1711,2134,1940,698,523,1012,679,285,273,866,790,817,716,549,523,132,208,20,14,5470,4406,6428,5369,4262,2120,4323,3336,3658,3594,5201,3820,1036,912,1061,873,1291,1299,2440,2799,1278,1195,1579,2096,1294,1582,1796,1689,629,497,1011,656,278,272,827,708,812,643,532,467,112,146,15,11
96年,6416,5569,6954,6464,4499,2773,4930,4470,4785,5095,6202,5481,1269,1366,1288,1129,1662,1725,3307,3801,1612,1698,2159,2762,1839,2253,2443,2551,673,670,967,842,379,345,930,827,798,765,622,661,221,203,21,23,6566,5115,7254,6297,5000,2698,5136,4198,4657,4854,6266,5033,1303,1188,1272,1107,1555,1559,3025,3433,1445,1556,2006,2518,1740,2034,2411,2326,698,583,1044,816,345,313,832,823,856,742,604,605,180,200,13,27,6120,4802,6853,5913,4879,2502,4681,3996,4293,4204,5790,4496,1112,1086,1162,1017,1502,1553,2692,3114,1317,1397,1770,2249,1561,1804,2182,2184,707,597,963,734,310,317,872,739,846,735,531,594,130,205,19,20,5755,4537,6519,5657,4559,2303,4506,3545,3969,3839,5537,4240,1038,955,1110,963,1324,1436,2417,2783,1243,1313,1598,2051,1391,1633,1972,1834,638,492,923,649,265,268,800,745,761,699,519,496,124,202,19,14
97年,6009,5722,6534,6816,3800,2855,4592,4735,4435,4844,5676,5382,1201,1344,1209,1211,1624,1746,3286,3850,1534,1620,2157,2656,1712,2033,2214,2367,584,624,891,839,326,400,849,854,773,803,572,685,247,214,23,18,6128,5378,6675,6315,4303,2697,4703,4316,4538,4922,5884,5279,1205,1324,1231,1090,1581,1663,3150,3688,1547,1635,2055,2706,1737,2173,2294,2453,639,637,912,817,362,335,878,805,760,746,586,641,215,203,19,22,6266,4959,6921,6105,4804,2618,4880,4023,4369,4705,5918,4817,1222,1153,1212,1065,1463,1500,2871,3311,1357,1497,1882,2417,1639,1965,2273,2209,647,553,973,783,332,305,783,790,814,726,565,581,170,195,10,25,5802,4601,6537,5677,4642,2428,4414,3826,4020,4022,5423,4311,1044,1051,1086,966,1395,1507,2519,2997,1248,1347,1648,2137,1466,1727,2039,2076,657,566,904,689,295,305,816,714,804,706,487,570,126,203,19,20
98年,5478,5986,5832,6726,3215,2857,4342,4776,4323,5085,5288,5622,1279,1356,1158,1191,1509,1692,3257,3887,1494,1684,2230,2769,1880,2263,2307,2550,571,656,854,912,312,358,797,929,630,781,584,718,264,245,18,31,5768,5585,6232,6613,3647,2786,4385,4584,4213,4684,5412,5197,1129,1304,1156,1184,1544,1709,3137,3754,1462,1572,2019,2586,1635,1971,2078,2284,549,601,834,807,313,390,799,827,740,785,540,656,242,212,23,16,5867,5266,6384,6068,4120,2616,4450,4144,4268,4755,5534,5079,1140,1278,1184,1058,1509,1608,2995,3562,1450,1565,1936,2603,1653,2095,2150,2377,588,613,858,786,338,327,829,781,720,708,554,608,213,200,18,22,5974,4767,6586,5888,4557,2529,4623,3879,4104,4524,5581,4591,1160,1110,1154,1037,1400,1425,2688,3194,1269,1445,1756,2303,1555,1885,2127,2111,605,526,927,752,314,300,736,751,764,697,535,560,166,189,10,25
99年,5333,6505,5710,6888,2948,3224,4338,5032,4554,5691,5342,6150,1270,1403,1215,1220,1677,1822,3329,4018,1509,1653,2210,2767,1887,2342,2232,2608,588,757,826,922,328,359,779,986,683,868,551,719,312,230,16,21,5278,5902,5580,6516,3094,2778,4160,4623,4102,4909,5023,5415,1211,1313,1089,1147,1430,1632,3106,3789,1425,1625,2106,2675,1779,2191,2210,2452,541,625,816,863,297,347,750,897,615,766,551,689,252,241,18,32,5546,5455,5956,6402,3494,2717,4170,4417,4000,4523,5136,5027,1061,1243,1095,1140,1470,1657,2968,3639,1389,1517,1927,2501,1538,1911,1944,2169,520,578,774,783,300,371,737,793,699,764,512,621,232,205,20,13,5598,5126,6027,5866,3931,2535,4193,3992,4005,4565,5212,4890,1082,1246,1106,1009,1417,1560,2820,3431,1364,1514,1811,2500,1552,1993,1984,2289,552,590,803,747,306,320,773,759,686,687,526,580,199,196,15,22
100年,5723,6853,5653,7605,2812,3444,4208,5285,4609,5591,5457,6604,1278,1453,1209,1340,1643,1763,3391,3977,1523,1769,2281,2847,1858,2174,2343,2756,582,717,803,1007,313,385,758,977,662,907,592,764,263,279,17,16,5086,6330,5472,6707,2813,3156,4104,4890,4348,5501,5088,5956,1203,1371,1140,1183,1603,1782,3147,3907,1444,1593,2094,2673,1799,2286,2108,2500,542,736,783,892,310,349,740,954,642,839,524,693,303,246,16,21,5052,5717,5324,6299,2954,2716,3910,4477,3872,4725,4757,5222,1151,1263,1035,1115,1363,1571,2951,3660,1344,1582,1977,2590,1683,2126,2071,2344,503,603,781,830,277,332,700,869,579,741,532,664,246,250,18,31,5294,5313,5647,6169,3316,2618,3945,4244,3777,4345,4851,4821,996,1203,1027,1099,1383,1590,2790,3510,1305,1461,1811,2400,1446,1836,1787,2068,481,554,723,750,283,353,695,758,682,736,485,586,227,234,20,13
